factor_name_list,factor_name_ROC
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;PRIC285;XAF1,0.913
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;PRIC285;ZBP1,0.807
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;TRIM22;XAF1,0.707
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;TRIM22;ZBP1,0.744
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;XAF1;ZBP1,0.74
EIF2AK2;IFI44;IFIT3;IFITM3;PRIC285;TRIM22;XAF1,0.77
EIF2AK2;IFI44;IFIT3;IFITM3;PRIC285;TRIM22;ZBP1,0.776
EIF2AK2;IFI44;IFIT3;IFITM3;PRIC285;XAF1;ZBP1,0.918
EIF2AK2;IFI44;IFIT3;IFITM3;TRIM22;XAF1;ZBP1,0.707
EIF2AK2;IFI44;IFIT3;PARP9;PRIC285;TRIM22;XAF1,0.767
EIF2AK2;IFI44;IFIT3;PARP9;PRIC285;TRIM22;ZBP1,0.577
EIF2AK2;IFI44;IFIT3;PARP9;PRIC285;XAF1;ZBP1,0.755
EIF2AK2;IFI44;IFIT3;PARP9;TRIM22;XAF1;ZBP1,0.704
EIF2AK2;IFI44;IFIT3;PRIC285;TRIM22;XAF1;ZBP1,0.767
EIF2AK2;IFI44;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.77
EIF2AK2;IFI44;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.535
EIF2AK2;IFI44;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.794
EIF2AK2;IFI44;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.677
EIF2AK2;IFI44;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.426
EIF2AK2;IFI44;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.437
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22,0.903
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;XAF1,0.904
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;ZBP1,0.906
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;TRIM22;XAF1,0.843
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;TRIM22;ZBP1,0.859
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;XAF1;ZBP1,0.897
EIF2AK2;IFI44L;IFIT3;IFITM3;PRIC285;TRIM22;XAF1,0.923
EIF2AK2;IFI44L;IFIT3;IFITM3;PRIC285;TRIM22;ZBP1,0.902
EIF2AK2;IFI44L;IFIT3;IFITM3;PRIC285;XAF1;ZBP1,0.923
EIF2AK2;IFI44L;IFIT3;IFITM3;TRIM22;XAF1;ZBP1,0.858
EIF2AK2;IFI44L;IFIT3;PARP9;PRIC285;TRIM22;XAF1,0.907
EIF2AK2;IFI44L;IFIT3;PARP9;PRIC285;TRIM22;ZBP1,0.859
EIF2AK2;IFI44L;IFIT3;PARP9;PRIC285;XAF1;ZBP1,0.9
EIF2AK2;IFI44L;IFIT3;PARP9;TRIM22;XAF1;ZBP1,0.854
EIF2AK2;IFI44L;IFIT3;PRIC285;TRIM22;XAF1;ZBP1,0.905
EIF2AK2;IFI44L;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.913
EIF2AK2;IFI44L;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.581
EIF2AK2;IFI44L;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.862
EIF2AK2;IFI44L;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.764
EIF2AK2;IFI44L;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.6
EIF2AK2;IFI44L;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.586
EIF2AK2;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.667
EIF2AK2;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.749
EIF2AK2;IFIT3;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.628
EIF2AK2;IFIT3;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.785
EIF2AK2;IFIT3;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.595
EIF2AK2;IFIT3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.765
EIF2AK2;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.761
IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22,0.914
IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;XAF1,0.925
IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;ZBP1,0.919
IFI44;IFI44L;IFIT3;IFITM3;PARP9;TRIM22;XAF1,0.907
IFI44;IFI44L;IFIT3;IFITM3;PARP9;TRIM22;ZBP1,0.892
IFI44;IFI44L;IFIT3;IFITM3;PARP9;XAF1;ZBP1,0.889
IFI44;IFI44L;IFIT3;IFITM3;PRIC285;TRIM22;XAF1,0.93
IFI44;IFI44L;IFIT3;IFITM3;PRIC285;TRIM22;ZBP1,0.914
IFI44;IFI44L;IFIT3;IFITM3;PRIC285;XAF1;ZBP1,0.929
IFI44;IFI44L;IFIT3;IFITM3;TRIM22;XAF1;ZBP1,0.903
IFI44;IFI44L;IFIT3;PARP9;PRIC285;TRIM22;XAF1,0.923
IFI44;IFI44L;IFIT3;PARP9;PRIC285;TRIM22;ZBP1,0.912
IFI44;IFI44L;IFIT3;PARP9;PRIC285;XAF1;ZBP1,0.919
IFI44;IFI44L;IFIT3;PARP9;TRIM22;XAF1;ZBP1,0.899
IFI44;IFI44L;IFIT3;PRIC285;TRIM22;XAF1;ZBP1,0.923
IFI44;IFI44L;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.922
IFI44;IFI44L;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.898
IFI44;IFI44L;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.923
IFI44;IFI44L;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.873
IFI44;IFI44L;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.917
IFI44;IFI44L;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.92
IFI44;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.871
IFI44;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.888
IFI44;IFIT3;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.861
IFI44;IFIT3;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.85
IFI44;IFIT3;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.881
IFI44;IFIT3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.861
IFI44;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.87
IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.901
IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.901
IFI44L;IFIT3;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.904
IFI44L;IFIT3;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.854
IFI44L;IFIT3;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.912
IFI44L;IFIT3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.902
IFI44L;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.909
IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.686
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22,0.915
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;XAF1,0.927
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;ZBP1,0.926
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;TRIM22;XAF1,0.873
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;TRIM22;ZBP1,0.753
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;XAF1;ZBP1,0.908
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PRIC285;TRIM22;XAF1,0.893
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PRIC285;TRIM22;ZBP1,0.884
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PRIC285;XAF1;ZBP1,0.92
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;TRIM22;XAF1;ZBP1,0.913
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;PRIC285;TRIM22;XAF1,0.923
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;PRIC285;TRIM22;ZBP1,0.929
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;PRIC285;XAF1;ZBP1,0.92
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;TRIM22;XAF1;ZBP1,0.854
EIF2AK2;IFI44;IFI44L;IFIT3;PRIC285;TRIM22;XAF1;ZBP1,0.815
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.89
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.893
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.927
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.712
EIF2AK2;IFI44;IFI44L;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.883
EIF2AK2;IFI44;IFI44L;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.885
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.77
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.766
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.794
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.667
EIF2AK2;IFI44;IFIT3;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.768
EIF2AK2;IFI44;IFIT3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.766
EIF2AK2;IFI44;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.725
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.912
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.909
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.907
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.821
EIF2AK2;IFI44L;IFIT3;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.871
EIF2AK2;IFI44L;IFIT3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.9
EIF2AK2;IFI44L;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.608
EIF2AK2;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.751
IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.917
IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.91
IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.93
IFI44;IFI44L;IFIT3;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.889
IFI44;IFI44L;IFIT3;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.926
IFI44;IFI44L;IFIT3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.91
IFI44;IFI44L;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.924
IFI44;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.87
IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.903
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.93
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.919
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.915
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.869
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.892
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.928
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.879
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.761
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.904
IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.914
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.812
