factor_name_list,factor_name_ROC
EIF2AK2;IFI44;IFIT3;IFITM3;PRIC285;TRIM22;ZBP1,0.701
EIF2AK2;IFI44;IFIT3;IFITM3;PRIC285;XAF1;ZBP1,0.8
EIF2AK2;IFI44;IFIT3;IFITM3;TRIM22;XAF1;ZBP1,0.687
EIF2AK2;IFI44;IFIT3;PARP9;PRIC285;TRIM22;XAF1,0.897
EIF2AK2;IFI44;IFIT3;PARP9;PRIC285;TRIM22;ZBP1,0.546
EIF2AK2;IFI44;IFIT3;PARP9;PRIC285;XAF1;ZBP1,0.906
EIF2AK2;IFI44;IFIT3;PARP9;TRIM22;XAF1;ZBP1,0.891
EIF2AK2;IFI44;IFIT3;PRIC285;TRIM22;XAF1;ZBP1,0.831
EIF2AK2;IFI44;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.841
EIF2AK2;IFI44;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.797
EIF2AK2;IFI44;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.833
EIF2AK2;IFI44;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.842
EIF2AK2;IFI44;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.707
EIF2AK2;IFI44;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.912
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22,0.635
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;XAF1,0.625
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;ZBP1,0.627
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;TRIM22;XAF1,0.645
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;TRIM22;ZBP1,0.636
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;XAF1;ZBP1,0.629
EIF2AK2;IFI44L;IFIT3;IFITM3;PRIC285;TRIM22;XAF1,0.702
EIF2AK2;IFI44L;IFIT3;IFITM3;PRIC285;TRIM22;ZBP1,0.691
EIF2AK2;IFI44L;IFIT3;IFITM3;PRIC285;XAF1;ZBP1,0.736
EIF2AK2;IFI44L;IFIT3;IFITM3;TRIM22;XAF1;ZBP1,0.685
EIF2AK2;IFI44L;IFIT3;PARP9;PRIC285;TRIM22;XAF1,0.751
EIF2AK2;IFI44L;IFIT3;PARP9;PRIC285;TRIM22;ZBP1,0.765
EIF2AK2;IFI44L;IFIT3;PARP9;PRIC285;XAF1;ZBP1,0.801
EIF2AK2;IFI44L;IFIT3;PARP9;TRIM22;XAF1;ZBP1,0.761
EIF2AK2;IFI44L;IFIT3;PRIC285;TRIM22;XAF1;ZBP1,0.824
EIF2AK2;IFI44L;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.799
EIF2AK2;IFI44L;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.707
EIF2AK2;IFI44L;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.801
EIF2AK2;IFI44L;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.804
EIF2AK2;IFI44L;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.691
EIF2AK2;IFI44L;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.839
EIF2AK2;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.685
EIF2AK2;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.671
EIF2AK2;IFIT3;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.755
EIF2AK2;IFIT3;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.682
EIF2AK2;IFIT3;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.556
EIF2AK2;IFIT3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.827
EIF2AK2;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.694
IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22,0.746
IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;XAF1,0.811
IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;ZBP1,0.76
IFI44;IFI44L;IFIT3;IFITM3;PARP9;TRIM22;XAF1,0.802
IFI44;IFI44L;IFIT3;IFITM3;PARP9;TRIM22;ZBP1,0.757
IFI44;IFI44L;IFIT3;IFITM3;PARP9;XAF1;ZBP1,0.796
IFI44;IFI44L;IFIT3;IFITM3;PRIC285;TRIM22;XAF1,0.705
IFI44;IFI44L;IFIT3;IFITM3;PRIC285;TRIM22;ZBP1,0.704
IFI44;IFI44L;IFIT3;IFITM3;PRIC285;XAF1;ZBP1,0.798
IFI44;IFI44L;IFIT3;IFITM3;TRIM22;XAF1;ZBP1,0.712
IFI44;IFI44L;IFIT3;PARP9;PRIC285;TRIM22;XAF1,0.82
IFI44;IFI44L;IFIT3;PARP9;PRIC285;TRIM22;ZBP1,0.817
IFI44;IFI44L;IFIT3;PARP9;PRIC285;XAF1;ZBP1,0.877
IFI44;IFI44L;IFIT3;PARP9;TRIM22;XAF1;ZBP1,0.836
IFI44;IFI44L;IFIT3;PRIC285;TRIM22;XAF1;ZBP1,0.851
IFI44;IFI44L;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.838
IFI44;IFI44L;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.778
IFI44;IFI44L;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.829
IFI44;IFI44L;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.843
IFI44;IFI44L;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.707
IFI44;IFI44L;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.914
IFI44;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.828
IFI44;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.725
IFI44;IFIT3;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.808
IFI44;IFIT3;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.818
IFI44;IFIT3;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.707
IFI44;IFIT3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.891
IFI44;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.843
IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.664
IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.653
IFI44L;IFIT3;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.647
IFI44L;IFIT3;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.652
IFI44L;IFIT3;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.703
IFI44L;IFIT3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.738
IFI44L;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.802
IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.694
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22,0.704
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;XAF1,0.806
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;ZBP1,0.729
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;TRIM22;XAF1,0.791
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;TRIM22;ZBP1,0.72
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;XAF1;ZBP1,0.79
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PRIC285;TRIM22;XAF1,0.705
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PRIC285;TRIM22;ZBP1,0.704
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PRIC285;XAF1;ZBP1,0.798
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;TRIM22;XAF1;ZBP1,0.709
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;PRIC285;TRIM22;XAF1,0.81
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;PRIC285;TRIM22;ZBP1,0.687
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;PRIC285;XAF1;ZBP1,0.871
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;TRIM22;XAF1;ZBP1,0.836
EIF2AK2;IFI44;IFI44L;IFIT3;PRIC285;TRIM22;XAF1;ZBP1,0.874
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.838
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.778
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.832
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.842
EIF2AK2;IFI44;IFI44L;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.707
EIF2AK2;IFI44;IFI44L;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.912
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.819
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.695
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.806
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.815
EIF2AK2;IFI44;IFIT3;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.707
EIF2AK2;IFI44;IFIT3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.892
EIF2AK2;IFI44;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.842
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.636
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.634
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.625
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.637
EIF2AK2;IFI44L;IFIT3;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.699
EIF2AK2;IFI44L;IFIT3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.76
EIF2AK2;IFI44L;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.804
EIF2AK2;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.682
IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.791
IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.746
IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.79
IFI44;IFI44L;IFIT3;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.797
IFI44;IFI44L;IFIT3;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.733
IFI44;IFI44L;IFIT3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.826
IFI44;IFI44L;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.843
IFI44;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.813
IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.634
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.786
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.717
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.788
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.795
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.733
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.829
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.842
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.813
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.636
IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.791
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.79
