"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"C2orf50",-0.0163584661716656,0.0778630802143187,-1.2617208105482,0.209591253835997,0.469027584335419,-6.90476354854718
"LOC100653051",0.231125769860559,7.34136062953815,1.26166962567085,0.209609613241381,0.469028860453387,-6.90482767107328
"ERAS",-0.00645267701340117,0.017559252893771,-1.26125687206323,0.209757706154865,0.469260189406677,-6.90534466108709
"OR6K3",-0.0354200756289611,0.111494123244165,-1.26122172743523,0.209770319329475,0.469260189406677,-6.90538867350411
"ANK3",-0.0502992575111387,0.41804024037175,-1.26120204341933,0.209777384035661,0.469260189406677,-6.90541332372372
"ODZ3",0.000586683751297615,0.0007142833410352,1.26118309145515,0.209784186169176,0.469260189406677,-6.90543705684407
"FEM1C",0.115762524136512,2.56160084729708,1.26111438930501,0.209808845718674,0.469272275502386,-6.90552308809986
"LOC643623",-0.000539791382331455,0.000156451651197202,-1.26106886792345,0.20982518606909,0.469272275502386,-6.90558008906841
"MRS2P2",0.020025663744709,0.082980244395901,1.26079235988637,0.209924461419041,0.469454482593252,-6.90592628392828
"ITPK1",0.225210854123568,5.53913654588425,1.26061826320285,0.209986985441687,0.469554478683362,-6.9061442193681
"KIF13A",0.193123689524921,2.73845599326554,1.26049887200793,0.210029870761021,0.469576050349929,-6.90629365717351
"PRG3",0.0399590091225257,0.051697852224973,1.26049224266224,0.210032252210298,0.469576050349929,-6.9063019544914
"TBX21",-0.244488196869969,3.94726663962672,-1.26040223923692,0.210064585956448,0.469608519020493,-6.90641459896936
"PSG3",0.00375710775179695,0.00567398282366293,1.2601875879414,0.21014171420359,0.469741113750898,-6.90668321586222
"MARCKS",0.212333119047765,4.55566896685841,1.26005421408685,0.21018964839533,0.469808432484847,-6.90685009889031
"ATF7IP",0.108911590787849,3.4087315514206,1.25995115811793,0.210226691913265,0.469851399422322,-6.90697903512483
"ETV2",-0.0296335579903954,0.260772562451188,-1.25985495730514,0.210261275661149,0.469888862017448,-6.90709938542153
"LOC100131176",-0.170182918340927,1.72556096274087,-1.25965414159621,0.210333481421425,0.470009523493716,-6.90735058349418
"C3orf62",0.19023928655209,3.62510658845536,1.25960564754854,0.210350920777738,0.470009523493716,-6.90741123830409
"TOMM22",-0.105753874620546,3.97738296243718,-1.25951339642039,0.210384098915455,0.470043822727302,-6.90752661680504
"DOK1",0.125410083442141,4.55614720038591,1.25913173921567,0.210521402774555,0.470299356270325,-6.90800386817126
"TRIM55",0.00400767032200415,0.0108821323641504,1.25906845244193,0.210544176982837,0.470299356270325,-6.90808299286189
"WDR91",-0.0716368373734334,2.83966614131741,-1.25904675975906,0.210551983668926,0.470299356270325,-6.90811011338595
"RBFOX1",-0.000755018368471852,0.000513640653503696,-1.25863699190024,0.210699489335267,0.470566661190141,-6.90862232603545
"C6orf228",-0.0613611410477975,0.869450081206917,-1.25861515977373,0.210707350451749,0.470566661190141,-6.90864961179271
"SLC25A13",-0.0471331111361205,1.71304015308535,-1.25846591657623,0.210761094361714,0.470630778700065,-6.90883612337274
"LOC100507254",0.0712454133115094,0.199123516024673,1.2584363010077,0.210771760406977,0.470630778700065,-6.90887313185762
"LOC100506022",-0.00753193584186319,0.017462470879037,-1.25830704948503,0.210818314965458,0.470694867675439,-6.90903463844069
"EPC1",0.0852311128309224,3.72417462891807,1.25821500783368,0.210851471651022,0.470710184548513,-6.90914963949164
"BARX2",0.00611750080308837,0.0154226946001272,1.25818219222447,0.210863293927831,0.470710184548513,-6.90919063883625
"FAM66A",0.00695073462247153,0.0153780409015262,1.25809937628077,0.210893131675842,0.470710184548513,-6.90929410324544
"COX5A",0.117531615695112,4.87268815565663,1.25808978672733,0.210896586894925,0.470710184548513,-6.9093060833303
"LOC100129461",-0.0191695870797798,0.0773387165746878,-1.25771162454572,0.211032875861239,0.470935706123148,-6.90977844482339
"NKX6-3",-0.0255828245114999,0.0571821851712218,-1.25767840376606,0.211044851652661,0.470935706123148,-6.90981993421958
"FLJ12334",0.0979160243758177,1.50635185591292,1.25766075571337,0.211051213818976,0.470935706123148,-6.90984197442004
"GNS",0.166991330131254,5.04772767801984,1.25755308373556,0.211090032875044,0.47098246651294,-6.909976436674
"UTRN",0.115931903110059,2.94064357532633,1.25709671336491,0.211254626485968,0.471273036657446,-6.91054623395228
"OR5AN1",0.00621017853341926,0.0115313573344007,1.25709287201521,0.211256012298201,0.471273036657446,-6.9105510291822
"ABCC12",0.000655506800151769,0.000554659600128419,1.25673253430446,0.211386037990098,0.471523204538657,-6.91100078221083
"SCIN",0.0161874423893214,0.0596228511766862,1.25666091688599,0.21141188768499,0.471540972058409,-6.91109015605321
"MIR22",0.141753574158858,2.74395906250102,1.25634951850927,0.211524311184545,0.471751817686662,-6.91147870319026
"GRM6",0.00105687263846204,0.00145186724717826,1.25597689539999,0.211658896050817,0.47201204882651,-6.91194352031593
"NDUFAF3",-0.116538581125986,4.18726265379428,-1.25567755183075,0.211767059054599,0.472209950481221,-6.91231682997725
"NCF2",0.217343683478591,8.90964817352248,1.25563217601568,0.21178345841009,0.472209950481221,-6.91237341034098
"CRHR1",-0.0353552574266098,0.357964215511474,-1.25549607961973,0.211832650831552,0.472253719213072,-6.9125431007839
"FKBP1B",0.168616692575635,1.6624179628276,1.25547876079715,0.211838911368163,0.472253719213072,-6.91256469330258
"TRABD",0.127263830459649,5.67959967337331,1.25529798119604,0.211904269007804,0.472359482301299,-6.9127900658559
"LOC145474",0.0213480649069984,0.0357901253245469,1.25518924153367,0.211943589002186,0.472364611907049,-6.91292561314948
"ZNF850",-0.0250870968286355,0.240610465008391,-1.25514762546847,0.211958638682067,0.472364611907049,-6.91297748581628
"FASN",-0.103230732559323,1.84447445030805,-1.25514298406919,0.211960317206717,0.472364611907049,-6.91298327102064
"C2orf27A",-0.0220572395717183,0.0850681930060509,-1.25490969285729,0.212044697629995,0.472512719549734,-6.91327402662682
"LRRC38",-0.00245260634831297,0.00347379419222798,-1.25465740566995,0.212135976485403,0.472676173076492,-6.91358839811728
"FLJ32063",0.000803655975180133,0.000680016594383188,1.25450572913593,0.212190867708337,0.472758527801082,-6.91377737049399
"LOC100505683",-0.044312015221548,0.415069888234408,-1.25439468346862,0.212231061349172,0.47279057657893,-6.91391570715766
"ZDHHC14",-0.0660892000641844,1.03876223665884,-1.25436690722425,0.212241115997429,0.47279057657893,-6.91395030793213
"C8orf12",-0.00577095159702111,0.013633352052169,-1.25427831229236,0.212273188568661,0.472822073988453,-6.91406066536033
"GMEB1",-0.056459035142118,2.13144993958893,-1.25371045657051,0.212478844296752,0.473240176442657,-6.91476782928823
"SH3RF3",0.15767572324814,0.881999341340696,1.2534936370126,0.212557406534772,0.473375165190963,-6.91503775751753
"MIR23B",0.0664921287950623,0.188447641472854,1.25326012431802,0.212642041119241,0.47352365339104,-6.91532841695708
"DYNC1I2",0.052571397442932,1.26137092360846,1.25317203840135,0.212673973473964,0.473554766034502,-6.91543804614383
"PMS2P1",0.0648795187785554,1.32409057295938,1.25301446871706,0.212731103398942,0.473632754913899,-6.91563413411633
"ANXA11",-0.195221206346928,6.98209299046367,-1.2529763495981,0.212744925906292,0.473632754913899,-6.91568156794111
"MRPL20",0.102777706097719,5.20442116138809,1.25284419201071,0.212792853119802,0.473699456717047,-6.91584600839808
"CHEK2",-0.0653161716716665,1.28841419895802,-1.25274442716411,0.212829038272143,0.473701382341351,-6.91597013217872
"SETDB1",0.0653795733793201,3.5813761623707,1.25274273825886,0.212829650884307,0.473701382341351,-6.91597223337019
"MID1IP1",-0.167084951960164,5.0005601909468,-1.25265271282962,0.212862307438613,0.473734075962394,-6.91608423132008
"RNF207",0.0883683846211719,0.573038431377287,1.25231879551088,0.212983467324189,0.473963715350235,-6.91649957948551
"HLA-C",0.207666577805743,11.4647977802028,1.25223015399428,0.213015638834099,0.47398699119955,-6.91660981949215
"MIR339",-0.113836586203624,0.778219229401521,-1.25216626674656,0.213038828245183,0.47398699119955,-6.91668926886843
"MED22",-0.0702714436503584,3.67982324031685,-1.25209536446998,0.213064566090862,0.47398699119955,-6.916777437428
"FAM150A",0.00280233928478474,0.00366711748960571,1.25209186758613,0.213065835534289,0.47398699119955,-6.91678178575521
"GATSL1",0.00533516698184126,0.00832900427657333,1.25202717081854,0.213089322838706,0.473999247951179,-6.91686223316818
"PCDHB1",-0.000435629982136816,6.70199972518184e-05,-1.25178277192737,0.213178065704741,0.474156645889252,-6.91716609528507
"DNAH7",0.00351975042223418,0.0196274089993321,1.25168835042655,0.213212358017283,0.474192917037847,-6.91728347445397
"ERBB4",0.000882536645727461,0.001391195165283,1.25161545092132,0.213238836659581,0.474196151288179,-6.91737409286922
"SNX5",-0.0737012306217981,3.7918775765754,-1.25158125425993,0.213251258438815,0.474196151288179,-6.91741659958078
"TUBE1",-0.106480930035862,1.5967112667966,-1.25153580730401,0.213267767654374,0.474196151288179,-6.91747308874533
"LOC100216545",0.081988285048957,1.63596998235856,1.25113900287802,0.213411951879661,0.474476728498114,-6.91796621960295
"CDIPT",-0.13011627606019,5.68811698627045,-1.25101784448981,0.213455990608537,0.474534624653008,-6.91811675952108
"PLEKHG7",0.0435301444835933,0.170403354287121,1.25079006644021,0.213538801505572,0.474617235736935,-6.91839973650435
"PPP1R1B",-0.0222103205721013,0.0573935763045703,-1.25077449124433,0.21354446487531,0.474617235736935,-6.91841908430681
"PPP1R14A",-0.12561720738506,1.07022909482254,-1.25076709527536,0.213547154196589,0.474617235736935,-6.91842827163704
"VRTN",0.00123479172207446,0.00129769756372341,1.25065621199549,0.213587476528551,0.47466684138164,-6.91856600537218
"SLC25A11",-0.0852146269443007,4.69593418936462,-1.25052808919298,0.21363407488533,0.474730385033848,-6.91872513839198
"SQLE",0.0973127412750868,1.47944643953902,1.25023328668141,0.213741322993599,0.474928680435633,-6.9190912332074
"RPP38",-0.0725642845549672,2.76464351723396,-1.25007675904889,0.21379828318243,0.475015213144682,-6.91928557988753
"SHANK1",-0.0138622218978283,0.0389921186964115,-1.24992608886312,0.213853122332583,0.475097019162528,-6.91947263151818
"ARVP6125",0.00191874280337962,0.00162355160285968,1.24978161960149,0.213905714196957,0.475173819236412,-6.91965196431655
"CWH43",0.00481862373486628,0.0191034852368287,1.24969206797328,0.213938318866728,0.475206210213998,-6.91976311654798
"TFCP2L1",-0.0306625308686884,0.138311222831561,-1.24963979704457,0.213957351761101,0.475208452239338,-6.91982799207987
"LOC729987",-0.000740834998140765,0.000345049586917385,-1.2493881834697,0.214048986627666,0.475333504898722,-6.92014024275589
"TRAP1",-0.0914744292431092,3.83825268500073,-1.24933679544011,0.214067705102614,0.475333504898722,-6.92020400741345
"C17orf28",-0.0859489811685744,0.787338262493528,-1.24933669918844,0.214067740164129,0.475333504898722,-6.9202041268446
"SNORA48",0.130111367547752,1.84855253359063,1.24922219858189,0.214109452174727,0.475386089771692,-6.92034619533239
"AKR1D1",-0.00124043990400909,0.000945616188795911,-1.24917091718116,0.214128135663355,0.475387539988213,-6.92040981945447
"RAB2B",-0.0743118052245642,2.57817650832788,-1.24874150157067,0.21428463254211,0.4756398379639,-6.92094248967308
"SNORD116-23",-0.0213380584011918,0.0191788896318516,-1.24873918379005,0.214285477464264,0.4756398379639,-6.92094536428916
"RGS13",0.0620521486053089,0.11405678586553,1.24867406023783,0.21430921855407,0.4756398379639,-6.92102613133351
"CNOT8",0.0795642901849365,5.20493872261522,1.24863209381514,0.21432451862409,0.4756398379639,-6.92107817644382
"ASAP2",-0.0469814056977706,0.449894757189055,-1.24861163613322,0.214331977351479,0.4756398379639,-6.92110354664075
"LOC100507235",0.0130122217112757,0.0244020623063164,1.2485392195968,0.214358381436507,0.475658397993177,-6.92119334935122
"FAM75A2",-0.000434035660755215,6.67747170392636e-05,-1.24844515030174,0.214392683968989,0.475694479973607,-6.92130999576797
"LOC100506365",0.132367361530082,1.23025859982275,1.24823461877708,0.214469469185122,0.475824808527005,-6.92157102496074
"RESP18",0.0079381516111089,0.0136045430107868,1.24812648858144,0.21450891431835,0.475861268392894,-6.92170507439265
"PLCL1",-0.0788481784864889,0.69460766965325,-1.24809062190968,0.214521999397631,0.475861268392894,-6.92174953595132
"UGT2A3",-0.00566027657827173,0.00766182232855987,-1.24802051779277,0.214547576855981,0.475877968485303,-6.92183643583246
"ZNF8",0.0466013155118753,1.41572895656642,1.24781984247633,0.214620805476178,0.476000349695905,-6.92208516330526
"C2orf28",0.0865939763168018,4.85820570055443,1.24725285409057,0.214827804387985,0.476387769987888,-6.92278770794475
"MIR4743",0.123862146629597,1.20289466603226,1.24724239695743,0.214831623498293,0.476387769987888,-6.92280066226278
"LOC650623",0.0264800374905104,0.139337358034613,1.24710830285954,0.214880601176173,0.476456305660665,-6.92296676893709
"LOC100653155",0.0100321045866487,0.0203284037463127,1.246749993181,0.215011513272017,0.476706488305584,-6.92341053337973
"PTF1A",0.00261815267800733,0.00221535995831389,1.24662028842348,0.215058916579067,0.476771495377421,-6.92357114136556
"PYROXD1",0.0819111544250846,1.50093995095476,1.24635828295235,0.215154695210451,0.476943727418762,-6.92389552218886
"RNU6-28",-0.0144713949093005,0.0100725096325529,-1.24610246084612,0.215248243493511,0.477079091847665,-6.92421218354143
"RTKN2",0.129058961587091,0.994288726933781,1.24609233035334,0.215251948593636,0.477079091847665,-6.92422472195103
"VENTXP7",0.00252833907097529,0.00213936382928677,1.24600260704104,0.215284765796852,0.477098214321897,-6.92433576726617
"MIR623",0.0541468981573004,0.141712269533811,1.24596979833943,0.215296766820979,0.477098214321897,-6.92437637074085
"LOC729032",0.00685750004884279,0.0058025000413285,1.24584861218386,0.215341099475968,0.477131318771736,-6.92452633958337
"SIAH1",-0.102810402003522,3.08229813470133,-1.24583002806724,0.21534789855813,0.477131318771736,-6.92454933632149
"RCVRN",0.0986676163306403,0.395187607429581,1.24566745953648,0.215407381662077,0.477223008562502,-6.92475049096463
"FAM98C",0.0843864550410613,3.51791585842995,1.24552136175481,0.215460848421493,0.477265184870766,-6.92493124367773
"AK1",-0.129400488119716,3.29219506623181,-1.24547269437486,0.2154786611577,0.477265184870766,-6.92499145055691
"MLH3",0.0541993727783548,1.3797646575541,1.24545054325938,0.215486769038108,0.477265184870766,-6.92501885315442
"PITPNA",-0.143617098375395,4.91191041637653,-1.24541760630667,0.215498825225156,0.477265184870766,-6.92505959776742
"CDH26",0.0773414465908873,0.731776697323037,1.24527359899866,0.215551543200134,0.477334882908139,-6.92523772949507
"LOC100287865",-0.00669011122014662,0.0157991759823507,-1.24523273528511,0.215566504239824,0.477334882908139,-6.92528827274908
"PRDM12",-0.00448124873741514,0.0148854914051358,-1.24518058247341,0.215585599549435,0.477337077403459,-6.9253527768468
"C5orf15",-0.0652561758645972,3.55227163705893,-1.24504178626319,0.215636424617833,0.477409519814744,-6.9255244311792
"LOC644242",-0.010024573813936,0.0440611018361838,-1.2447215078551,0.215753739079579,0.477590869518997,-6.92592046007706
"MIR4502",0.0541395031786085,0.0899985214352039,1.24471925491702,0.215754564470939,0.477590869518997,-6.92592324551636
"PIPSL",0.00644943987542376,0.0478061071522589,1.24443239769726,0.215859676935768,0.477750327613008,-6.92627786380389
"TCEAL6",-0.00539787809442825,0.0133258788705327,-1.24442376572681,0.215862840508752,0.477750327613008,-6.92628853357486
"TTYH3",-0.121216934899007,3.95062316733058,-1.24410018151959,0.215981456864709,0.477940739618692,-6.92668845625302
"MIR1181",-0.101353688724892,5.9860191839769,-1.2440901659021,0.215985129050926,0.477940739618692,-6.92670083309267
"GRIK4",-0.0508042200284088,0.168340666148216,-1.2440178160431,0.216011657190994,0.477959328088095,-6.92679023684114
"PI4KA",-0.0748372934561093,3.40476247900605,-1.24379220303636,0.216094396779753,0.478102279558191,-6.92706899753599
"MIR4517",0.138926607753797,3.16318588209578,1.24358062954366,0.216172008624555,0.47823386301351,-6.9273303667045
"ZNF727",-0.00892178415452722,0.0205830254447916,-1.24349593330183,0.216203083580664,0.478262480215436,-6.92743498481669
"MIR4804",-0.0317530024586536,0.0337061052065243,-1.24333630922868,0.216261658329557,0.478351919758147,-6.92763213609234
"LOC100286969",-0.00257226672268808,0.0014663728189096,-1.24323795850296,0.216297754318218,0.47839162740996,-6.92775359654907
"ACE2",0.00870554891130604,0.0266907708637337,1.24308583760413,0.21635359330875,0.478474990872211,-6.92794144327634
"RALGAPA2",0.185846643918539,3.07220426803521,1.2428796986513,0.216429277468872,0.478602225089681,-6.92819595857267
"RASSF3",0.157338394251934,6.18140097186516,1.24249803371011,0.216569457159547,0.478872048596832,-6.92866708352534
"SAA4",-0.00982031058801685,0.0236089060342139,-1.24234297452946,0.216626426928328,0.478924420099989,-6.92885844742188
"P2RY11",-0.121454117795903,3.63956913688434,-1.24233468989442,0.216629471065481,0.478924420099989,-6.92886867112212
"LOC148709",0.0135819263521156,0.0918138086687285,1.24221690582346,0.216672753456649,0.478979946142199,-6.92901401603382
"H2AFY",0.134511607971952,6.67762013880386,1.24212512148103,0.216706486036227,0.479014353691412,-6.92912726811897
"NFE4",0.277265876635896,2.3843929197008,1.24188703886127,0.216794003999819,0.479156565114241,-6.9294209986924
"MIR3671",0.200731336195541,2.59351664960771,1.24185123063653,0.216807169150152,0.479156565114241,-6.92946517176685
"ACAD11",-0.091036536082736,1.99551581905695,-1.24176086239066,0.216840396274116,0.479189832215517,-6.92957664464341
"EFCAB1",-0.0185034853651583,0.0516015256490295,-1.24168936305625,0.216866688196599,0.479207769107571,-6.92966483636012
"SHOC2",0.14296951246735,4.14293103018288,1.24127119581873,0.217020504283335,0.479436161144915,-6.93018053076861
"GRHL2",-0.00234313508908649,0.00585617656532417,-1.24126366345851,0.217023275669568,0.479436161144915,-6.93018981831507
"LOC285375",-0.00200554805156424,0.00119779769143519,-1.24126006617724,0.217024599228725,0.479436161144915,-6.93019425381338
"LOC100130111",-0.00220566785998707,0.00239415163075737,-1.24114669834497,0.217066314030369,0.479488139722244,-6.93033403153022
"SLN",0.00443683317806906,0.00375424345836614,1.241054542238,0.217100228075675,0.479522879571353,-6.93044764693256
"C14orf119",0.067571106416897,4.04100733153599,1.24079341232306,0.217196346550014,0.479694996912185,-6.93076953844934
"NUP155",-0.0539127721708291,1.46620374769469,-1.24062896253516,0.217256894256692,0.479748650635048,-6.93097221976153
"AREG",0.00448848817329832,0.00665804910187515,1.24059686757699,0.217268712526507,0.479748650635048,-6.93101177315139
"PTPRH",0.0178274490937562,0.0790544160937495,1.24057917649793,0.217275227081587,0.479748650635048,-6.93103357497062
"RHCE",0.0802134998853438,1.34368425830573,1.24013149949686,0.217440126832438,0.480043649186127,-6.93158517448779
"LOC100129931",-0.17399785863834,4.42464398728183,-1.24011761125625,0.217445243959263,0.480043649186127,-6.93160228360658
"GPR55",0.114984130128533,1.35885091491938,1.24003987513623,0.217473887478023,0.480066687646145,-6.93169804438068
"GCLM",0.0828513628610094,1.71653324967328,1.23969980495998,0.217599225846309,0.480303155183238,-6.93211689782717
"TMEM30C",-0.00737874305386502,0.00948025399934704,-1.23949967532828,0.217673011451335,0.480398634206381,-6.93236333874281
"TEX19",0.00485551678630348,0.00880296089687174,1.23948364359616,0.217678922963803,0.480398634206381,-6.93238307864489
"NPHS1",0.0117872279215425,0.0765102956271772,1.23939270641151,0.217712457192782,0.480432427715507,-6.93249504506771
"MRPL35",0.0791949646265437,2.14788694522498,1.23932710176487,0.217736652066457,0.480445607865445,-6.93257581583231
"ZNF434",0.0361517674873453,2.82366693955201,1.2391247182378,0.217811303079708,0.48057011020917,-6.93282495902876
"RPL23AP53",-0.0195223955204156,0.182433320419745,-1.23901197154503,0.217852898811011,0.480621665973652,-6.93296373807929
"ZNF680",0.061507828258925,0.550805143400177,1.23885315220018,0.217911501977468,0.480710731353575,-6.93315920674884
"LOC100506591",0.0268953578321685,0.087340429132092,1.2385582873344,0.218020335377529,0.480898710899772,-6.93352205025094
"TSGA13",-0.0169497051316825,0.133844828704713,-1.23852345654796,0.218033193889702,0.480898710899772,-6.93356490543069
"LOC100507146",0.0983437562253229,0.997816796798647,1.23846547580792,0.218054599915329,0.480905694802807,-6.93363624129864
"LOC100131373",0.00242419618211022,0.0034382003659869,1.23821224310536,0.218148109340406,0.481071683746165,-6.93394776482433
"NOTCH4",-0.0379284326908802,0.475005726284765,-1.23808359423013,0.218195625770306,0.48113622723592,-6.93410600320933
"ZNF300",-0.0747709734071269,0.633643203545299,-1.23799573399734,0.218228081255206,0.481167552297605,-6.93421406227829
"RPS6KL1",-0.0308082515177296,0.251644507287862,-1.23761863149076,0.218367422469767,0.481434523023486,-6.93467777485053
"PPM1H",-0.0800730240403079,0.610112422587068,-1.23685918376413,0.218648238629245,0.481981989872744,-6.93561122931623
"NUS1",-0.0448944964495419,0.542912877915168,-1.23683078448439,0.218658744745491,0.481981989872744,-6.93564612469404
"LOC100132987",0.00486846009561502,0.0127424167703201,1.23679878839038,0.218670581918295,0.481981989872744,-6.93568543869261
"WDR27",-0.075666289803227,1.10193670297224,-1.2366750166087,0.218716376522543,0.481984811310711,-6.93583750929393
"RFX8",0.0317149931741119,0.136274887165045,1.2366549266003,0.21872381032891,0.481984811310711,-6.9358621912253
"RNGTT",-0.0745674443258231,2.2162069306713,-1.23664710759037,0.218726703608157,0.481984811310711,-6.93587179730123
"FXYD4",0.009028945575249,0.0168154899401877,1.23626941572159,0.218866494627196,0.482252548666275,-6.93633574172489
"FAM159B",-0.0170561617237538,0.0902711877783426,-1.23592544191006,0.218993862493603,0.482492870268768,-6.93675814790401
"ATP11A",0.159440506096205,3.5199423726827,1.23564488906549,0.219097786534891,0.482647986135732,-6.93710258720959
"LRP6",-0.024110263786849,0.188313524930528,-1.23561645458808,0.21910832140385,0.482647986135732,-6.93713749243138
"ADCYAP1R1",0.00140033250296938,0.00168825607530309,1.23558713774605,0.219119183571445,0.482647986135732,-6.93717347999568
"RAB1A",0.103025470219243,4.60768555298255,1.23545777662563,0.219167117769138,0.482688298085103,-6.93733226587457
"CDC14A",-0.119136695019338,2.1397294085571,-1.23543893686594,0.219174099395997,0.482688298085103,-6.93735538961581
"SPARCL1",0.0185601377404121,0.050732453607067,1.23536928604128,0.219199911961453,0.482704825755923,-6.93744087539167
"ZNF217",-0.157285855636575,4.35960869501812,-1.23502524331917,0.219327446482391,0.482918227072778,-6.93786306656477
"C16orf70",-0.0516892747243475,3.24273199312653,-1.2349721969763,0.219347115236333,0.482918227072778,-6.93792815206276
"IGHMBP2",-0.132695451470279,2.7006086305854,-1.23495965187609,0.219351766950754,0.482918227072778,-6.9379435439434
"TREH",0.00311895082922586,0.00619536385176364,1.23474357233951,0.219431900353089,0.482984419913489,-6.93820863314694
"LOC100129215",0.0323259613195095,0.283357993216614,1.23472515129743,0.219438732807337,0.482984419913489,-6.93823123023267
"DZANK1-AS1",0.0046940434812037,0.00761963244717476,1.23469660220772,0.219449322109472,0.482984419913489,-6.93826625074209
"PRKAG3",0.019200375561559,0.0693031352756857,1.23468100644627,0.219455106977304,0.482984419913489,-6.93828538136964
"IDH3A",-0.0857960377474212,2.88553170956093,-1.23390174212091,0.2197442973154,0.483580514399285,-6.93924097062861
"C14orf79",0.0383517726673748,0.598657216259842,1.23374314700305,0.219803186967653,0.48366656378248,-6.93943537926558
"C21orf63",-0.0863427001286783,1.3385854398167,-1.23369763736518,0.219820087757167,0.48366656378248,-6.93949116127241
"BHMT",-0.00282084520287307,0.00746738032944315,-1.23355828967384,0.219871842802306,0.483728710188906,-6.93966194985832
"LOC100506882",-0.025569276614747,0.102086492975888,-1.23352279882793,0.219885025852008,0.483728710188906,-6.93970544546982
"GABRD",0.0226762704653591,0.048787194154464,1.23321811045768,0.21999822577348,0.483937361984279,-6.94007880448329
"LMTK3",-0.0754011857107041,0.764333310311289,-1.23306074172613,0.220056709074585,0.484016543595527,-6.94027160578798
"TOPORS",-0.152155345856593,3.28544098200785,-1.23302246140059,0.220070936987908,0.484016543595527,-6.94031850154919
"ELN",0.0144100395580013,0.0455001270540869,1.23290813318805,0.220113434125634,0.484061201808975,-6.94045855222363
"HIST3H2BB",0.0453899310043264,0.194798649707349,1.23285712971842,0.220132394637368,0.484061201808975,-6.94052102677573
"MIR4271",0.200334055146885,4.67903269852883,1.23281967297922,0.220146319915475,0.484061201808975,-6.94056690622774
"LOC100507474",-0.0424484206891632,0.163846007604652,-1.23252992646254,0.220254060501784,0.484257718411443,-6.94092176074846
"WBP1",-0.0750562390430558,3.17111721835416,-1.23235709374999,0.220318345600495,0.484358667564634,-6.94113339145886
"IQSEC1",0.141534016651641,5.52871644046001,1.2317885773145,0.220529901377255,0.484783339979381,-6.94182932621308
"TBL1Y",-0.00112581681877369,0.00115860396585686,-1.23163495820495,0.220587091288581,0.484821911954319,-6.94201732141315
"FCGBP",-0.0905201385474332,0.53233115596977,-1.23151953107016,0.220630070033924,0.484821911954319,-6.94215856320889
"SRFBP1",0.0729771504994653,1.11661511023729,1.2314642248458,0.220650665199385,0.484821911954319,-6.94222623380529
"GCFC1",-0.103091647289092,2.53882031931917,-1.23145792945904,0.22065300959063,0.484821911954319,-6.94223393641387
"LOC387647",0.0770237364451742,1.57602880770748,1.23143457095846,0.220661708414356,0.484821911954319,-6.94226251595691
"TGFBR3",-0.167036991389091,1.66643526394324,-1.23140674872484,0.220672069879914,0.484821911954319,-6.94229655626812
"CCDC85B",0.260128701694316,3.69936861570616,1.23139575302224,0.220676164961078,0.484821911954319,-6.942310009228
"EBNA1BP2",0.096124150407616,3.26591436223958,1.23134610879349,0.220694654430122,0.484822134536294,-6.94237074621078
"TCP11",-0.00366666182885968,0.00867200175843013,-1.23117157761461,0.220759665658063,0.484887920382162,-6.94258425657435
"TDRD1",-0.00558215089678366,0.0150182402597222,-1.23111835585574,0.220779493031734,0.484887920382162,-6.94264935882981
"MTRNR2L8",0.0615033323204831,0.57351276847219,1.23109765758406,0.220787204369494,0.484887920382162,-6.94267467675985
"MIR196B",0.0267120702512836,0.032256246967228,1.23101296856045,0.220818758107664,0.484887920382162,-6.94277826325326
"OR56A1",0.00234532941500252,0.00198450950500214,1.23100733605609,0.220820856802364,0.484887920382162,-6.94278515234586
"SHARPIN",-0.168981028506212,5.03444480484882,-1.23096952818643,0.220834944547865,0.484887920382162,-6.942831394199
"RNF144B",0.237191063096813,3.61101268409296,1.23082993805818,0.220886963452837,0.484961751885877,-6.94300211138644
"SLC33A1",-0.0725721287496029,1.94683550134821,-1.23075551902079,0.220914699686991,0.484982262443564,-6.94309311734172
"CASZ1",0.0683172802242813,1.15750667307918,1.23047463815901,0.221019407751224,0.485156693275562,-6.94343655415843
"TFPI",0.0219693162731798,0.106780301990924,1.23044366433906,0.221030956520749,0.485156693275562,-6.94347442159147
"LOC100507560",-0.00121784883667549,0.000485936081196786,-1.23039366970987,0.221049598234506,0.485157221930491,-6.94353554119516
"SPINK9",0.0310127183463762,0.0871814916639678,1.22999473705337,0.221198390885632,0.485418279779023,-6.9440231590345
"PTCD3",-0.0839599694519969,2.51533389131544,-1.22997604555828,0.221205364163884,0.485418279779023,-6.94404600198639
"LOC100507699",0.0617823242331072,1.05382664090333,1.22973131613587,0.221296680648546,0.485578252494971,-6.94434505560813
"LINC00264",0.0785660494242056,0.829319928933451,1.22963415305558,0.221332942934033,0.485617406457412,-6.94446377054046
"ASMTL-AS1",-0.0282724203811763,0.323436965782851,-1.22947798635231,0.221391235031981,0.485704884577567,-6.94465455761041
"BIVM-ERCC5",-0.0482514832663322,3.74113268934333,-1.22937592900236,0.221429335838596,0.485727223357757,-6.94477922715052
"MRRF",0.0617292078308649,2.31336444834004,1.22935202020472,0.221438262336351,0.485727223357757,-6.94480843180909
"TTLL4",-0.126823386128741,2.66399028604658,-1.2291603888223,0.221509818538438,0.485843763046707,-6.94504249005259
